city,state,pickup_count,delivery_count,latitude,longitude
Mount Pleasant,TX,1,0,33.1586,-94.9727
Mount Pleasant Mills,PA,0,1,40.7247,-77.02
Mount Pocono,PA,5,3,41.1225,-75.3582
Mount Prospect,IL,0,2,42.0641,-87.9375
Mount Pulaski,IL,1,0,40.0102,-89.2839
Mount Sterling,IL,0,1,39.9853,-90.7642
Mount Sterling,KY,14,17,38.0648,-83.9472
Mount Sterling,OH,3,35,39.7134,-83.2735
Mount Summit,IN,1,0,40.0035,-85.3861
Mount Union,PA,1,7,40.3846,-77.8822
Mount Vernon,GA,1,0,32.1834,-82.5959
Mount Vernon,IL,11,61,38.314,-88.9174
Mount Vernon,IN,42,13,37.9364,-87.8958
Mount Vernon,NY,1,8,40.9136,-73.8291
Mount Vernon,OH,12,7,40.3854,-82.4737
Mount Wolf,PA,2,5,40.0616,-76.7053
Mountain Brook,AL,0,1,33.4871,-86.74
Mountain City,TN,1,6,36.4696,-81.8049
Mountain Grove,MO,3,1,37.1341,-92.266
Mountain Home,AR,0,2,36.3351,-92.384
Mountain Home,NC,0,4,35.3708,-82.5021
Mountain Top,PA,56,27,41.1353,-75.9045
Mountainside,NJ,1,20,40.6811,-74.3601
Mountville,PA,0,19,40.0402,-76.4339
Moyock,NC,0,1,36.5165,-76.1728
Mullica Hill,NJ,0,2,39.727,-75.2194
Mulliken,MI,0,1,42.763,-84.8963
Mullins,SC,134,22,34.204,-79.2536
Muncie,IN,27,24,40.1989,-85.395
Muncy,PA,6,13,41.2021,-76.7854
Mundelein,IL,2,0,42.2693,-88.0102
Munfordville,KY,5,2,37.2795,-85.8982
Munroe Falls,OH,1,7,41.1386,-81.4344
Munster,IN,8,4,41.5468,-87.504
Murfreesboro,TN,15,36,35.849,-86.4121
Murphy,NC,0,15,35.0932,-84.028
Murray,KY,6,15,36.6146,-88.3207
Murrells Inlet,SC,1,7,33.556,-79.0594
Murrysville,PA,1,1,40.4456,-79.6554
Muscatine,IA,3,3,41.4195,-91.068
Muscle Shoals,AL,11,13,34.7432,-87.6343
Muscoda,WI,0,2,43.1872,-90.4333
Muskegon,MI,3,10,43.2281,-86.2562
Muskogee,OK,2,0,35.7432,-95.3567
Myerstown,PA,47,68,40.3722,-76.3055
Myrtle Beach,SC,24,121,33.7094,-78.8844
Mystic,CT,0,1,41.3562,-71.9546
NORTH CONWAY,NH,0,5,44.0415,-71.1224
NORTH MIAMI,FL,0,1,25.9008,-80.1686
Nacogdoches,TX,0,2,31.6134,-94.6528
Nanticoke,PA,5,27,41.2005,-76.0003
Nanuet,NY,0,5,41.0957,-74.0155
Naperville,IL,3,4,41.748,-88.1659
Naples,FL,0,3,26.1504,-81.7936
Napoleon,MI,0,1,42.1658,-84.2416
Napoleon,OH,31,7,41.3977,-84.1244
Nappanee,IN,4,3,41.4451,-85.994
Narrows,VA,1,8,37.3316,-80.8082
Nashport,OH,5,0,40.068,-82.1735
Nashua,NH,6,13,42.7491,-71.491
Nashville,AR,1,0,33.9418,-93.8516
Nashville,GA,2,3,31.2048,-83.2478
Nashville,IL,10,0,38.3541,-89.377
Nashville,NC,4,49,35.9693,-77.9554
Nashville,TN,132,133,36.1715,-86.7842
Natchez,MS,1,1,31.5437,-91.3867
Natrona Heights,PA,0,2,40.6234,-79.7298
Naugatuck,CT,12,9,41.489,-73.0518
Navarre,OH,4,3,40.7261,-81.5145
Navassa,NC,3,0,34.2831,-78.0291
Nazareth,PA,15,67,40.74,-75.3131
Nebo,NC,2,7,35.7106,-81.918
Neenah,WI,13,14,44.1669,-88.4767
Neeses,SC,0,1,33.5365,-81.1236
Nelsonia,VA,0,2,37.8224,-75.5896
Nelsonville,OH,1,0,39.4561,-82.2211
Neosho,MO,2,2,36.8437,-94.3758
Neptune City,NJ,2,2,40.2005,-74.0333
Nescopeck,PA,5,0,41.053,-76.2123
Nesquehoning,PA,5,4,40.866,-75.8322
Netcong,NJ,3,1,40.8985,-74.7019
Nevada,IA,0,1,42.0184,-93.4633
Nevada,MO,0,1,37.8445,-94.3492
New Albany,IN,11,4,38.309,-85.8234
New Albany,MS,2,4,34.4909,-89.0201
New Albany,OH,24,30,40.0809,-82.7848
New Albany,PA,0,1,41.6003,-76.4445
New Alexandria,PA,0,3,40.3945,-79.4175
New Augusta,MS,1,0,31.2036,-89.0272
New Baltimore,MI,3,1,42.6904,-82.7398
New Bedford,MA,13,48,41.6697,-70.9428
New Berlin,WI,0,1,42.9726,-88.1291
New Bern,NC,181,48,35.0955,-77.0723
New Bethlehem,PA,1,2,41.0044,-79.3283
New Bloomington,OH,0,1,40.5837,-83.3125
New Boston,OH,0,1,38.7516,-82.9351
New Boston,TX,0,1,33.4612,-94.4183
New Braunfels,TX,0,1,29.6994,-98.1148
New Brighton,MN,0,1,45.0658,-93.206
New Brighton,PA,1,0,40.7355,-80.309
New Britain,CT,2,0,41.6759,-72.7862
New Brockton,AL,0,3,31.3785,-85.9228
New Brunswick,NJ,21,18,40.487,-74.445
New Carlisle,IN,7,30,41.7018,-86.4916
New Castle,DE,101,108,39.6681,-75.5697
New Castle,IN,8,3,39.9191,-85.3697
New Castle,PA,39,15,40.9956,-80.3458
New Church,VA,7,0,37.9826,-75.5291
New Columbia,PA,13,18,41.0424,-76.8764
New Concord,OH,15,5,39.9937,-81.7381
New Cumberland,PA,0,8,40.2297,-76.8764
New Eagle,PA,5,4,40.2063,-79.9532
New Egypt,NJ,0,2,40.0645,-74.5284
New Era,MI,2,0,43.5595,-86.3477
New Florence,PA,0,1,40.379,-79.0751
New Freedom,PA,1,1,39.7353,-76.6967
New Galilee,PA,2,0,40.8335,-80.4011
New Haven,CT,7,3,41.3113,-72.9246
New Haven,IN,17,19,41.0676,-85.0174
New Haven,MI,1,1,42.7306,-82.7953
New Haven,MO,2,0,38.6048,-91.2179
New Haven,VT,0,1,44.1266,-73.151
New Holland,PA,25,43,40.1008,-76.09
New Hope,MN,2,0,45.0375,-93.3869
New Hope,TN,1,0,35.0044,-85.6598
New Hyde Park,NY,0,1,40.7323,-73.6858
New Iberia,LA,0,2,30.0049,-91.8202
New Johnsonville,TN,7,0,36.0163,-87.9696
New Kensington,PA,53,14,40.5712,-79.7523
New Kingstown,PA,1,0,40.2311,-77.0728
New Knoxville,OH,0,1,40.4947,-84.3151
New Lenox,IL,1,0,41.5095,-87.9703
New Lexington,OH,1,2,39.716,-82.208
New London,NC,58,71,35.4348,-80.2198
New London,WI,4,0,44.3949,-88.7395
New Madison,OH,1,0,39.9671,-84.7082
New Madrid,MO,4,0,36.5878,-89.5505
New Market,AL,1,0,34.8892,-86.4226
New Market,MD,0,3,39.3889,-77.2789
New Market,TN,1,0,36.1096,-83.5493
New Martinsville,WV,3,2,39.6635,-80.8569
New Orleans,LA,10,3,30.0687,-89.9288
New Oxford,PA,20,12,39.863,-77.0554
New Paris,IN,0,1,41.5005,-85.8249
New Paris,PA,0,1,40.1084,-78.643
New Pekin,IN,0,1,38.5029,-86.0152
New Philadelphia,OH,10,9,40.486,-81.4401
New Port Richey,FL,0,3,28.2468,-82.717
New Roads,LA,1,0,30.6959,-91.4537
New Rochelle,NY,0,2,40.9304,-73.7836
New Ross,IN,3,0,39.9646,-86.7142
New Salem,PA,4,1,39.9037,-76.7912
New Springfield,OH,0,65,40.9183,-80.6031
New Stanton,PA,0,6,40.2237,-79.6086
New Tazewell,TN,4,5,36.4381,-83.6053
New Troy,MI,0,1,41.879,-86.5475
New Vienna,OH,1,0,39.3255,-83.6941
New Washington,OH,2,4,40.9604,-82.8547
New Waterford,OH,1,0,40.8478,-80.6188
New Wilmington,PA,5,0,41.1174,-80.3322
New Windsor,MD,0,11,39.5443,-77.1012
New York,NY,3,5,40.6943,-73.9249
New York Mills,NY,0,5,43.1007,-75.2932
Newark,DE,68,187,39.6776,-75.7576
Newark,NJ,399,121,40.7245,-74.1725
Newark,NY,0,3,43.0418,-77.093
Newark,OH,13,4,40.0706,-82.425
Newaygo,MI,0,2,43.4162,-85.8031
Newbern,TN,1,1,36.1169,-89.2713
Newberry,SC,489,813,34.2813,-81.601
Newburgh,IN,3,28,37.9494,-87.4053
Newburyport,MA,7,4,42.8124,-70.8878
Newcomerstown,OH,2,5,40.2762,-81.5949
Newell,WV,3,2,40.6175,-80.5997
Newfield,NJ,0,2,39.5484,-75.0167
Newfoundland,NJ,0,1,41.0594,-74.4308
Newland,NC,1,1,36.088,-81.9274
Newmanstown,PA,0,1,40.3515,-76.2117
Newnan,GA,21,24,33.3767,-84.7761
Newport,AR,3,2,35.6234,-91.2322
Newport,DE,1,2,39.7135,-75.6046
Newport,KY,1,2,39.0856,-84.4868
Newport,MN,0,1,44.8743,-92.9975
Newport,NC,0,3,34.772,-76.8772
Newport,RI,0,1,41.4801,-71.3203
Newport,TN,33,12,35.9617,-83.1976
Newport,VT,0,16,44.9372,-72.209
Newport News,VA,151,115,37.1051,-76.5185
Newsoms,VA,1,1,36.6262,-77.1248
Newton,GA,1,0,31.3167,-84.3379
Newton,MS,0,1,32.3296,-89.1534
Newton,NC,122,160,35.663,-81.2335
Newton,NJ,0,2,41.0534,-74.7527
Newton Falls,OH,10,1,41.1889,-80.9711
Newton Grove,NC,3,0,35.2522,-78.3552
Newtown,OH,1,0,39.1243,-84.3517
Newville,PA,56,40,40.1702,-77.4016
Niagara Falls,NY,86,17,43.0921,-79.0147
Nicholasville,KY,14,12,37.8906,-84.5668
Niles,IL,2,0,42.0278,-87.8099
Niles,MI,4,0,41.8346,-86.2473
Niles,OH,2,14,41.1879,-80.7531
Ninety Six,SC,12,5,34.1696,-82.0239
Nitro,WV,19,19,38.4117,-81.8193
Noblesville,IN,4,4,40.0355,-86.0042
Norcross,GA,47,54,33.9379,-84.2065
Norfolk,NE,3,2,42.0324,-97.4217
Norfolk,VA,125,143,36.8945,-76.259
Norlina,NC,2,5,36.4451,-78.1952
Normal,IL,1,6,40.5217,-88.9884
Norman,AR,1,0,34.4584,-93.6791
Norman,OK,0,1,35.2335,-97.3471
Norristown,PA,0,6,40.1225,-75.3398
North,SC,1,0,33.6164,-81.103
North Adams,MA,0,2,42.6844,-73.1166
North Arlington,NJ,2,3,40.7874,-74.1273
North Augusta,SC,4,7,33.5214,-81.9547
North Aurora,IL,2,0,41.8086,-88.3414
North Baltimore,OH,0,3,41.1803,-83.6695
North Bend,OH,0,1,39.1505,-84.7405
North Bennington,VT,1,0,42.924,-73.2411
North Bethesda,MD,0,1,39.0393,-77.1191
North Branch,MN,1,0,45.5137,-92.9601
North Canton,OH,9,80,40.8742,-81.3971
North Charleroi,PA,0,1,40.15,-79.9084
North Charleston,SC,196,184,32.9067,-80.0722
North Chicago,IL,1,0,42.3172,-87.8595
North East,MD,18,32,39.6076,-75.9414
North Fond du Lac,WI,1,0,43.8107,-88.486
North Fort Myers,FL,0,2,26.7244,-81.8485
North Hills,WV,1,0,39.315,-81.5088
North Kansas City,MO,3,3,39.1396,-94.5641
North Lima,OH,3,5,40.9497,-80.6611
North Little Rock,AR,1,6,34.7807,-92.2371
North Manchester,IN,8,4,41.0044,-85.7751
North Miami Beach,FL,0,1,25.9302,-80.1659
North Myrtle Beach,SC,0,5,33.8232,-78.7082
North Olmsted,OH,1,2,41.4149,-81.919
North Plainfield,NJ,0,2,40.6209,-74.4386
North Randall,OH,3,2,41.4327,-81.5291
North Ridgeville,OH,4,1,41.3852,-82.0195
North Rose,NY,2,1,43.1872,-76.8863
North Royalton,OH,0,1,41.3138,-81.745
North Springfield,VA,0,1,38.8023,-77.2027
North Springfield,VT,0,1,43.3304,-72.5277
North Syracuse,NY,1,0,43.1339,-76.1304
North Tonawanda,NY,9,12,43.0457,-78.8659
North Troy,VT,0,1,44.9963,-72.4038
North Vernon,IN,3,11,39.0171,-85.6317
North Wales,PA,3,8,40.2111,-75.2745
North Walpole,NH,0,1,43.1467,-72.4458
North Wilkesboro,NC,15,16,36.1728,-81.139
Northampton,MA,7,4,42.3266,-72.6745
Northampton,PA,47,20,40.6866,-75.4904
Northfield,MN,0,1,44.455,-93.1698
Northfield,OH,0,3,41.3427,-81.5285
Northlake,IL,1,0,41.9142,-87.9054
Northlake,TX,3,1,33.0809,-97.2548
Northport,AL,2,0,33.2586,-87.5993
Northumberland,PA,66,5,40.8966,-76.7933
Northvale,NJ,1,1,41.0101,-73.9505
Northville,MI,0,1,42.4355,-83.489
Northwood,OH,6,4,41.6089,-83.4837
Norton,OH,1,5,41.0294,-81.6461
Norton,VA,7,1,36.9314,-82.6262
Norton Shores,MI,1,0,43.1621,-86.2519
Norwalk,CT,0,6,41.1144,-73.4215
Norwalk,OH,823,211,41.2443,-82.6088
Norwich,CT,1,6,41.5495,-72.0882
Norwich,NY,5,4,42.5333,-75.5227
Norwood,MO,0,1,37.1072,-92.4189
Norwood,NC,0,4,35.2337,-80.1147
Norwood,NJ,1,2,40.9933,-73.951
Nottingham,PA,1,4,39.7509,-76.0258
Novelty,MO,1,0,40.0125,-92.2073
Novi,MI,1,4,42.4786,-83.4893
Nunn,CO,1,0,40.7137,-104.7889
ONLEY,VA,0,4,37.6915,-75.718
Oak Brook,IL,0,6,41.8373,-87.9516
Oak Creek,WI,0,1,42.8803,-87.9009
Oak Grove,KY,0,3,36.6686,-87.4216
Oak Harbor,OH,1,6,41.5121,-83.1424
Oak Hill,OH,1,4,38.8973,-82.5694
Oak Hill,WV,0,3,37.9844,-81.1277
Oak Park,MI,2,2,42.4649,-83.1824
Oak Ridge,TN,1,1,35.9639,-84.2938
Oakboro,NC,14,13,35.2283,-80.3339
Oakdale,LA,1,0,30.8158,-92.6542
Oakdale,PA,5,9,40.4001,-80.1872
Oakfield,WI,1,0,43.6843,-88.5476
Oakhurst,NJ,0,1,40.2607,-74.0263
Oakland,KY,0,109,37.0467,-86.2506
Oakland,MD,10,5,39.4165,-79.4022
Oakland,NJ,0,2,41.0313,-74.2408
Oakland City,IN,0,1,38.3378,-87.3493
Oakland Park,FL,0,1,26.178,-80.1528
Oakmont,PA,4,8,40.52,-79.8365
Oaks,PA,33,3,40.1318,-75.4596
Oaktown,IN,0,1,38.8717,-87.4412
Oakwood,GA,6,9,34.2236,-83.8851
Oberlin,OH,7,3,41.286,-82.2198
Obetz,OH,5,10,39.8671,-82.9451
Ocala,FL,8,13,29.178,-82.1511
Ocean City,MD,0,3,38.3998,-75.0715
Ocean Isle Beach,NC,0,3,33.9011,-78.4393
Ochlocknee,GA,17,1,30.9751,-84.0517
Ocilla,GA,2,0,31.5987,-83.2498
Ocoee,FL,0,4,28.5796,-81.5332
Oconomowoc,WI,0,3,43.0996,-88.4948
Oconto Falls,WI,0,1,44.8738,-88.1444
Odenton,MD,99,8,39.0661,-76.6938
Odenville,AL,1,0,33.6978,-86.4228
Odessa,FL,0,2,28.1821,-82.553
Odin,IL,0,1,38.6159,-89.0541
Odon,IN,2,1,38.8423,-86.9894
Offutt AFB,NE,1,0,41.1207,-95.9209
Ogden,IA,1,0,42.0395,-94.0282
Ogdensburg,NY,4,7,44.7088,-75.4717
Ohiopyle,PA,0,1,39.8689,-79.4947
Oil City,PA,2,4,41.4281,-79.7036
Okeechobee,FL,0,2,27.2413,-80.8298
Oklahoma City,OK,2,5,35.4676,-97.5136
Okolona,MS,2,0,34.0053,-88.7479
Ola,AR,1,0,35.031,-93.2244
Olar,SC,6,0,33.1799,-81.1854
Olathe,KS,5,4,38.8833,-94.82
Old Forge,NY,0,1,43.706,-74.9722
Old Forge,PA,0,2,41.3704,-75.7409
Old Fort,NC,30,7,35.6305,-82.1777
Old Fort,OH,9,1,41.2419,-83.1514
Old Town,ME,0,4,44.9491,-68.7249
Oldenburg,IN,1,0,39.3389,-85.204
Oldsmar,FL,1,1,28.0506,-82.6698
Olean,NY,5,4,42.0819,-78.4321
Olive Branch,MS,39,9,34.961,-89.8469
Olive Hill,KY,0,3,38.3037,-83.1682
Ollie,IA,1,0,41.1992,-92.0924
Olmsted Falls,OH,1,0,41.3657,-81.9038
Olney,IL,2,2,38.7285,-88.0839
Olney,TX,1,0,33.3644,-98.7585
Olyphant,PA,22,7,41.4506,-75.5753
Omaha,AR,0,1,36.4583,-93.191
Omaha,NE,4,4,41.2627,-96.0529
Omega,GA,1,1,31.3389,-83.595
Onalaska,WI,1,0,43.8883,-91.2075
Oneida,NY,0,8,43.0769,-75.6622
Oneida,TN,0,3,36.5171,-84.5108
Oneonta,AL,0,1,33.9394,-86.4932
Oneonta,NY,1,10,42.4551,-75.0666
Onsted,MI,0,2,42.0061,-84.1893
Ontario,OH,1,2,40.771,-82.6104
Oolitic,IN,3,0,38.8935,-86.5254
Ooltewah,TN,1,1,35.0723,-85.0545
Opa-Locka,FL,3,0,25.8997,-80.2551
Opelika,AL,7,6,32.6612,-85.3769
Opelousas,LA,0,1,30.5252,-92.0816
Opp,AL,0,5,31.2848,-86.257
Oradell,NJ,0,2,40.9562,-74.0314
Orange,VA,3,7,38.2485,-78.1129
Orange Beach,AL,0,3,30.2942,-87.5849
Orange Park,FL,1,2,30.1706,-81.7041
Orangeburg,NY,13,18,41.0488,-73.9408
Orangeburg,SC,117,190,33.4928,-80.8671
Orchard,IA,0,1,43.2276,-92.776
Oregon,IL,1,1,42.0132,-89.3354
Oregon,OH,11,14,41.6524,-83.4321
Orestes,IN,7,2,40.271,-85.7247
Orient,OH,0,1,39.8056,-83.1528
Oriskany,NY,2,3,43.1568,-75.3335
Orland,IN,2,0,41.7305,-85.1722
Orlando,FL,55,40,28.4773,-81.337
Orleans,IN,1,2,38.6615,-86.4517
Ormond Beach,FL,0,1,29.2985,-81.1014
Oronoco,MN,1,0,44.1598,-92.5401
Orrick,MO,1,0,39.2133,-94.1254
Orrstown,PA,0,1,40.0588,-77.608
Orrville,OH,11,15,40.848,-81.7743
Ortonville,MI,0,1,42.851,-83.4427
Orwell,OH,2,0,41.5364,-80.8596
Orwigsburg,PA,10,5,40.6541,-76.104
Osage Beach,MO,0,1,38.1353,-92.6478
Osceola,AR,7,5,35.6942,-89.9934
Osceola Mills,PA,0,1,40.8525,-78.2699
Osgood,IN,2,2,39.1286,-85.2929
Oshkosh,WI,7,49,44.0227,-88.5619
Oskaloosa,IA,1,0,41.2922,-92.6404
Osseo,WI,0,1,44.5795,-91.212
Ostrander,OH,0,1,40.269,-83.2075
Oswego,IL,0,2,41.6834,-88.3372
Oswego,KS,1,0,37.1674,-95.1123
Oswego,NY,15,25,43.4516,-76.5005
Osyka,MS,0,1,31.0072,-90.4719
Otsego,MN,0,1,45.266,-93.6201
Ottawa,IL,1,0,41.3555,-88.8261
Ottawa,KS,0,1,38.5996,-95.2636
Ottawa,OH,2,3,41.0202,-84.0354
Ottumwa,IA,2,0,41.0195,-92.4186
Overland,MO,1,0,38.6966,-90.3689
Ovid,MI,1,0,43.0031,-84.3742
Owatonna,MN,2,3,44.0912,-93.2312
Owensboro,KY,77,42,37.7575,-87.1172
Owensville,MO,2,0,38.3491,-91.4974
Owenton,KY,2,0,38.5385,-84.8411
Owings Mills,MD,3,4,39.4115,-76.7913
Owingsville,KY,0,1,38.1364,-83.7604
Owosso,MI,9,10,42.9955,-84.176
Oxford,AL,3,5,33.5967,-85.8687
Oxford,MI,2,0,42.8218,-83.2563
Oxford,MS,3,1,34.3627,-89.5336
Oxford,NC,64,49,36.3155,-78.5848
Oxford,OH,6,0,39.5061,-84.7446
Oxford,PA,4,11,39.7858,-75.9801
Oxon Hill,MD,4,4,38.7884,-76.9727
Ozark,AL,4,1,31.4508,-85.6473
Ozark,MO,0,2,37.0365,-93.2158
Pacific,MO,1,1,38.4809,-90.754
Paducah,KY,22,35,37.0711,-88.644
Pageland,SC,25,111,34.772,-80.3897
Paincourtville,LA,0,1,29.9886,-91.0554
Painesville,OH,20,15,41.724,-81.2536
Painted Post,NY,3,3,42.1634,-77.0925
Paintsville,KY,0,1,37.8163,-82.8089
Palatine,IL,1,0,42.118,-88.043
Palatine Bridge,NY,0,1,42.9143,-74.5756
Palatka,FL,1,0,29.6493,-81.6705
Palisades Park,NJ,1,17,40.8472,-73.9966
Palm Coast,FL,0,1,29.5389,-81.2457
Palmerton,PA,2,1,40.8023,-75.616
Palmetto,FL,7,3,27.5251,-82.5749
Palmetto,GA,18,8,33.531,-84.6678
Palmyra,IN,2,1,38.4082,-86.1086
Palmyra,NJ,4,1,40.0025,-75.036
Palmyra,PA,4,10,40.3099,-76.5943
Palmyra,VA,0,1,37.8652,-78.2627
Pampa,TX,1,0,35.5479,-100.9651
Pana,IL,3,0,39.3829,-89.0642
Panama City,FL,60,10,30.1995,-85.6003
Panama City Beach,FL,0,3,30.237,-85.8776
Pandora,OH,2,13,40.9474,-83.9567
Pantego,NC,1,2,35.5874,-76.6594
Paoli,PA,4,1,40.042,-75.4912
Paragould,AR,5,1,36.0555,-90.5149
Paramus,NJ,0,1,40.9455,-74.0712
Parchment,MI,27,0,42.3277,-85.5667
Pardeesville,PA,0,1,41.0006,-75.968
Pardeeville,WI,1,0,43.5358,-89.301
Paris,IL,17,6,39.6148,-87.6903
Paris,KY,7,13,38.2016,-84.2718
Paris,TN,3,0,36.2933,-88.3065
Paris,TX,1,0,33.6688,-95.546
Park City,KS,0,1,37.8101,-97.3256
Park City,KY,1,0,37.0934,-86.0486
Park Falls,WI,1,0,45.9348,-90.4464
Park Hills,MO,0,1,37.8211,-90.505
Parker,PA,0,1,41.0907,-79.6846
Parkersburg,WV,31,15,39.2623,-81.542
Parkesburg,PA,16,10,39.9593,-75.9177
Parma,OH,1,7,41.3843,-81.7286
Parsippany,NJ,13,16,40.8645,-74.4135
Parsons,KS,0,1,37.3405,-95.2958
Parsons,TN,3,1,35.6513,-88.1231
Parsons,WV,49,8,39.0942,-79.6785
Pasadena,MD,3,5,39.1552,-76.5537
Pasadena,TX,4,1,29.6575,-95.1498
Pascagoula,MS,2,0,30.3666,-88.5506
Pass Christian,MS,3,1,30.327,-89.2436
Passaic,NJ,22,19,40.8574,-74.1282
Pataskala,OH,10,15,40.011,-82.7155
Patchogue,NY,0,1,40.7621,-73.0185
Paterson,NJ,20,51,40.9147,-74.1624
Patterson,GA,0,1,31.3853,-82.1373
Paulding,OH,0,1,41.1424,-84.5824
Pauline,SC,0,1,34.8321,-81.8693
Paulsboro,NJ,30,1,39.84,-75.2397
Paw Paw,MI,17,3,42.2148,-85.8919
Pawleys Island,SC,0,3,33.4269,-79.1246
Pawnee,OK,0,1,36.3484,-96.8025
Pawtucket,RI,6,10,41.8744,-71.3743
Payne,OH,2,0,41.0797,-84.7272
Peabody,MA,10,7,42.5335,-70.9725
Peachland,NC,3,0,34.9931,-80.266
Peachtree City,GA,3,7,33.3942,-84.571
Peachtree Corners,GA,0,1,33.967,-84.232
Pearisburg,VA,0,1,37.3289,-80.7275
Pearl,MS,0,2,32.273,-90.0918
Pearl River,LA,0,1,30.3688,-89.7495
Pearland,TX,0,1,29.5581,-95.3218
Pearson,GA,1,1,31.297,-82.8544
Pedricktown,NJ,7,14,39.7658,-75.4085
Peebles,OH,6,2,38.9463,-83.4094
Peekskill,NY,0,1,41.2884,-73.9227
Pekin,IL,6,1,40.5678,-89.6251
Pelham,AL,0,1,33.3114,-86.7573
Pelham,GA,0,3,31.1267,-84.1515
Pelham,TN,0,1,35.3342,-85.8703
Pelion,SC,2,11,33.775,-81.2502
Pell City,AL,8,2,33.561,-86.2669
Pelzer,SC,0,4,34.6433,-82.4588
Pembroke,GA,1,0,32.1455,-81.6185
Pembroke,KY,1,0,36.7752,-87.358
Pembroke,NC,0,9,34.6766,-79.1935
Pembroke Park,FL,1,0,25.9852,-80.1777
Pembroke Pines,FL,1,1,26.0128,-80.3382
Pen Argyl,PA,29,1,40.8676,-75.2534
Pendergrass,GA,84,278,34.1646,-83.6827
Pendleton,IN,5,4,40.0066,-85.7711
Pendleton,SC,14,14,34.6451,-82.7818
Penn Yan,NY,9,8,42.6609,-77.0535
Pennington,AL,1,1,32.201,-88.0378
Pennington,NJ,0,1,40.3262,-74.7908
Penns Grove,NJ,13,14,39.7275,-75.4691
Pennsburg,PA,1,0,40.3936,-75.4965
Pensacola,FL,1,7,30.4413,-87.1911
Peoria,AZ,0,2,33.7843,-112.2989
Peoria,IL,2,5,40.752,-89.6154
Peosta,IA,1,7,42.4477,-90.8448
Peotone,IL,1,0,41.3308,-87.7956
Perkasie,PA,2,0,40.372,-75.292
Perris,CA,2,0,33.7898,-117.2233
Perry,GA,8,0,32.472,-83.7283
Perry,OH,1,0,41.7636,-81.143
Perryman,MD,5,0,39.4632,-76.212
Perrysburg,OH,102,21,41.5377,-83.6413
Perrysville,OH,2,0,40.6584,-82.3144
Perryville,MD,10,36,39.5737,-76.0668
Perryville,MO,5,0,37.7263,-89.8759
Perth Amboy,NJ,24,50,40.5202,-74.2724
Peru,IL,10,3,41.3482,-89.1371
Peru,IN,0,9,40.7593,-86.0756
Petersburg,IN,1,2,38.4919,-87.281
Petersburg,MI,1,0,41.8993,-83.7136
Petersburg,PA,1,0,40.5727,-78.0506
Petersburg,VA,55,48,37.2043,-77.3913
Petersburg,WV,0,7,38.9958,-79.1277
Peterstown,WV,1,0,37.3991,-80.795
Petoskey,MI,7,68,45.3649,-84.9888
Petrolia,PA,4,0,41.0217,-79.7168
Pevely,MO,3,0,38.2867,-90.3988
Pewamo,MI,0,1,43.002,-84.8473
Pflugerville,TX,0,2,30.4515,-97.6018
Phelps,KY,0,1,37.509,-82.1605
Phenix City,AL,1,0,32.4585,-85.0253
Philadelphia,MS,1,1,32.7761,-89.1221
Philadelphia,PA,783,387,40.0077,-75.1339
Philippi,WV,2,6,39.1488,-80.0417
Phillipsburg,MO,0,1,37.5525,-92.7871
Phillipsburg,NJ,60,72,40.6894,-75.1821
Philmont,NY,2,0,42.2478,-73.6462
Phoenix,AZ,2,1,33.5722,-112.0892
Phoenix,IL,1,2,41.6118,-87.6308
Phoenix,NY,1,4,43.2316,-76.2961
Phoenixville,PA,86,19,40.1359,-75.5201
Picayune,MS,4,0,30.5322,-89.6724
Pickens,SC,1,2,34.8856,-82.7104
Piedmont,AL,0,1,33.9269,-85.6149
Piedmont,SC,60,138,34.7074,-82.4651
Pierceton,IN,4,0,41.1993,-85.7033
Piffard,NY,1,0,42.8319,-77.8584
Pigeon,MI,1,0,43.8295,-83.2702
Pigeon Forge,TN,0,3,35.7977,-83.5623
Piketon,OH,0,3,39.0649,-82.9986
Pikeville,KY,2,10,37.4806,-82.5262
Pikeville,NC,0,2,35.4972,-77.9877
Pilot Mountain,NC,22,5,36.3853,-80.4735
Pinconning,MI,1,0,43.8573,-83.9638
Pine Bluff,AR,13,2,34.2116,-92.0173
Pine Brook,NJ,6,3,40.8676,-74.3438
Pine Bush,NY,0,1,41.6093,-74.2966
Pine Grove,PA,6,61,40.5535,-76.386
Pine Hill,AL,3,2,31.9859,-87.5872
Pine Knot,KY,0,1,36.6648,-84.4395
Pine Level,NC,0,2,35.5029,-78.2492
Pinebluff,NC,3,0,35.1088,-79.4713
Pinehurst,NC,3,9,35.1922,-79.4684
Pinehurst,TX,0,1,30.1889,-95.7017
Pinellas Park,FL,1,0,27.8589,-82.7078
Pinetops,NC,4,2,35.7912,-77.6378
Pinetown,NC,1,0,35.6111,-76.8558
Pineville,LA,2,1,31.3414,-92.4096
Pineville,NC,1538,1381,35.0864,-80.8915
Pink Hill,NC,0,1,35.0562,-77.7436
Pinson,AL,0,1,33.7055,-86.6678
Pioneer,OH,4,11,41.6773,-84.5524
Pioneer Village,KY,1,0,38.0599,-85.68
Piperton,TN,1,2,35.0512,-89.6091
Piqua,OH,24,5,40.1506,-84.2441
Pitman,NJ,8,1,39.7335,-75.1306
Pittsboro,IN,8,2,39.8705,-86.4654
Pittsboro,NC,0,2,35.7255,-79.1713
